start_date,end_date,category,start,stop,miles,purpose,route,month,duration,week name,month number,hours,time of day
2016-11-10 19:18:00,2016-11-10 19:21:00,Business,West Berkeley,Central,0.8,,West Berkeley ➝ Central,November,0 days 23:57:00,Thursday,11,19,Evening
2016-11-11 09:35:00,2016-11-11 10:23:00,Business,Berkeley,Menlo Park,45.9,Customer Visit,Berkeley ➝ Menlo Park,November,0 days 23:12:00,Friday,11,9,Morning
2016-11-11 12:58:00,2016-11-11 13:13:00,Business,Menlo Park,Palo Alto,4.0,,Menlo Park ➝ Palo Alto,November,0 days 23:45:00,Friday,11,12,Afternoon
2016-11-11 14:20:00,2016-11-11 14:32:00,Business,Palo Alto,Menlo Park,2.5,,Palo Alto ➝ Menlo Park,November,0 days 23:48:00,Friday,11,14,Afternoon
2016-11-11 14:39:00,2016-11-11 15:46:00,Business,Menlo Park,Berkeley,36.6,Customer Visit,Menlo Park ➝ Berkeley,November,0 days 22:53:00,Friday,11,14,Afternoon
2016-11-11 18:30:00,2016-11-11 18:43:00,Business,Central,College Avenue,2.9,,Central ➝ College Avenue,November,0 days 23:47:00,Friday,11,18,Evening
2016-11-11 21:08:00,2016-11-11 21:18:00,Business,College Avenue,Central,2.6,,College Avenue ➝ Central,November,0 days 23:50:00,Friday,11,21,Night
2016-11-12 10:32:00,2016-11-12 10:52:00,Business,Central,South,2.3,,Central ➝ South,November,0 days 23:40:00,Saturday,11,10,Morning
2016-11-12 10:55:00,2016-11-12 11:25:00,Business,South,Downtown,6.4,,South ➝ Downtown,November,0 days 23:30:00,Saturday,11,10,Morning
2016-11-12 13:07:00,2016-11-12 13:15:00,Business,Downtown,Central,1.4,,Downtown ➝ Central,November,0 days 23:52:00,Saturday,11,13,Afternoon
2016-11-12 13:46:00,2016-11-12 13:50:00,Business,Central,West Berkeley,0.6,,Central ➝ West Berkeley,November,0 days 23:56:00,Saturday,11,13,Afternoon
2016-11-12 14:22:00,2016-11-12 14:53:00,Business,West Berkeley,South,5.9,Meeting,West Berkeley ➝ South,November,0 days 23:29:00,Saturday,11,14,Afternoon
2016-11-12 15:14:00,2016-11-12 15:21:00,Business,South,Southwest Berkeley,0.8,,South ➝ Southwest Berkeley,November,0 days 23:53:00,Saturday,11,15,Afternoon
2016-11-12 15:25:00,2016-11-12 15:36:00,Business,Berkeley,Emeryville,1.3,,Berkeley ➝ Emeryville,November,0 days 23:49:00,Saturday,11,15,Afternoon
2016-11-12 15:40:00,2016-11-12 15:59:00,Business,Emeryville,Berkeley,3.7,Errand/Supplies,Emeryville ➝ Berkeley,November,0 days 23:41:00,Saturday,11,15,Afternoon
2016-11-13 08:54:00,2016-11-13 09:02:00,Business,Central,Central,2.3,,Central ➝ Central,November,0 days 23:52:00,Sunday,11,8,Morning
2016-11-13 09:27:00,2016-11-13 09:53:00,Business,Central,Central,2.6,,Central ➝ Central,November,0 days 23:34:00,Sunday,11,9,Morning
2016-11-13 10:31:00,2016-11-13 10:37:00,Business,Central,Southside,1.9,,Central ➝ Southside,November,0 days 23:54:00,Sunday,11,10,Morning
2016-11-13 11:04:00,2016-11-13 11:16:00,Business,Southside,West Berkeley,2.1,,Southside ➝ West Berkeley,November,0 days 23:48:00,Sunday,11,11,Morning
2016-11-13 12:22:00,2016-11-13 12:51:00,Business,West Berkeley,Southside,4.0,Meeting,West Berkeley ➝ Southside,November,0 days 23:31:00,Sunday,11,12,Afternoon
2016-11-13 13:05:00,2016-11-13 13:11:00,Business,Southside,South Berkeley,0.9,,Southside ➝ South Berkeley,November,0 days 23:54:00,Sunday,11,13,Afternoon
2016-11-13 13:14:00,2016-11-13 13:18:00,Business,South Berkeley,Southside,0.9,,South Berkeley ➝ Southside,November,0 days 23:56:00,Sunday,11,13,Afternoon
2016-11-13 14:35:00,2016-11-13 14:46:00,Business,Southside,Central,2.4,,Southside ➝ Central,November,0 days 23:49:00,Sunday,11,14,Afternoon
2016-11-13 15:14:00,2016-11-13 15:24:00,Business,Central,Southside,1.9,,Central ➝ Southside,November,0 days 23:50:00,Sunday,11,15,Afternoon
2016-11-13 15:47:00,2016-11-13 15:59:00,Business,Southside,Central,1.9,,Southside ➝ Central,November,0 days 23:48:00,Sunday,11,15,Afternoon
2016-11-14 11:24:00,2016-11-14 12:13:00,Business,Berkeley,Mountain View,44.6,Customer Visit,Berkeley ➝ Mountain View,November,0 days 23:11:00,Monday,11,11,Morning
2016-11-14 13:40:00,2016-11-14 14:33:00,Business,Mountain View,Berkeley,43.6,Customer Visit,Mountain View ➝ Berkeley,November,0 days 23:07:00,Monday,11,13,Afternoon
2016-11-14 15:27:00,2016-11-14 15:36:00,Business,Berkeley,Emeryville,2.5,,Berkeley ➝ Emeryville,November,0 days 23:51:00,Monday,11,15,Afternoon
2016-11-14 20:19:00,2016-11-14 20:30:00,Business,Emeryville,Berkeley,3.7,Errand/Supplies,Emeryville ➝ Berkeley,November,0 days 23:49:00,Monday,11,20,Evening
2016-11-15 13:59:00,2016-11-15 14:06:00,Business,Berkeley,Oakland,5.1,,Berkeley ➝ Oakland,November,0 days 23:53:00,Tuesday,11,13,Afternoon
2016-11-15 14:09:00,2016-11-15 14:26:00,Business,Oakland,San Francisco,9.7,Temporary Site,Oakland ➝ San Francisco,November,0 days 23:43:00,Tuesday,11,14,Afternoon
2016-11-15 20:44:00,2016-11-15 21:00:00,Business,San Francisco,Berkeley,11.8,Temporary Site,San Francisco ➝ Berkeley,November,0 days 23:44:00,Tuesday,11,20,Evening
2016-11-16 20:21:00,2016-11-16 20:27:00,Business,Berkeley,El Cerrito,2.3,Temporary Site,Berkeley ➝ El Cerrito,November,0 days 23:54:00,Wednesday,11,20,Evening
2016-11-16 22:52:00,2016-11-16 23:02:00,Business,El Cerrito,Berkeley,3.1,Meal/Entertain,El Cerrito ➝ Berkeley,November,0 days 23:50:00,Wednesday,11,22,Night
2016-11-17 10:13:00,2016-11-17 10:44:00,Business,Berkeley,Oakland,16.3,Customer Visit,Berkeley ➝ Oakland,November,0 days 23:29:00,Thursday,11,10,Morning
2016-11-18 20:09:00,2016-11-18 20:19:00,Business,Cary,Morrisville,3.1,Meal/Entertain,Cary ➝ Morrisville,November,0 days 23:50:00,Friday,11,20,Evening
2016-11-18 21:23:00,2016-11-18 21:34:00,Business,Morrisville,Cary,5.2,Meal/Entertain,Morrisville ➝ Cary,November,0 days 23:49:00,Friday,11,21,Night
2016-11-18 21:56:00,2016-11-18 22:21:00,Business,Krendle Woods,Whitebridge,6.1,Meeting,Krendle Woods ➝ Whitebridge,November,0 days 23:35:00,Friday,11,21,Night
2016-11-19 13:51:00,2016-11-19 14:10:00,Business,Cary,Durham,10.3,Meeting,Cary ➝ Durham,November,0 days 23:41:00,Saturday,11,13,Afternoon
2016-11-19 14:30:00,2016-11-19 14:51:00,Business,Durham,Cary,10.5,Meeting,Durham ➝ Cary,November,0 days 23:39:00,Saturday,11,14,Afternoon
2016-11-19 16:01:00,2016-11-19 16:06:00,Business,Cary,Cary,1.5,,Cary ➝ Cary,November,0 days 23:55:00,Saturday,11,16,Afternoon
2016-11-19 16:27:00,2016-11-19 16:41:00,Business,Cary,Cary,1.8,,Cary ➝ Cary,November,0 days 23:46:00,Saturday,11,16,Afternoon
2016-11-19 17:41:00,2016-11-19 17:54:00,Business,Cary,Apex,5.4,Errand/Supplies,Cary ➝ Apex,November,0 days 23:47:00,Saturday,11,17,Evening
2016-11-19 21:14:00,2016-11-19 21:35:00,Business,Apex,Cary,5.4,Customer Visit,Apex ➝ Cary,November,0 days 23:39:00,Saturday,11,21,Night
2016-11-20 10:27:00,2016-11-20 11:32:00,Business,Cary,Cary,39.2,Between Offices,Cary ➝ Cary,November,0 days 22:55:00,Sunday,11,10,Morning
2016-11-20 11:58:00,2016-11-20 12:28:00,Business,Cary,Cary,6.4,Customer Visit,Cary ➝ Cary,November,0 days 23:30:00,Sunday,11,11,Morning
2016-11-20 14:58:00,2016-11-20 15:07:00,Business,Cary,Cary,2.7,Meeting,Cary ➝ Cary,November,0 days 23:51:00,Sunday,11,14,Afternoon
2016-11-20 17:45:00,2016-11-20 18:37:00,Business,Cary,Cary,18.5,Errand/Supplies,Cary ➝ Cary,November,0 days 23:08:00,Sunday,11,17,Evening
2016-11-21 13:37:00,2016-11-21 13:49:00,Business,Cary,Cary,2.5,Meal/Entertain,Cary ➝ Cary,November,0 days 23:48:00,Monday,11,13,Afternoon
2016-11-21 14:34:00,2016-11-21 14:44:00,Business,Cary,Cary,2.1,Meal/Entertain,Cary ➝ Cary,November,0 days 23:50:00,Monday,11,14,Afternoon
2016-11-21 18:43:00,2016-11-21 18:51:00,Business,Morrisville,Cary,3.4,Errand/Supplies,Morrisville ➝ Cary,November,0 days 23:52:00,Monday,11,18,Evening
2016-11-22 15:12:00,2016-11-22 15:27:00,Business,Cary,Cary,5.5,Meeting,Cary ➝ Cary,November,0 days 23:45:00,Tuesday,11,15,Afternoon
2016-11-22 15:31:00,2016-11-22 15:44:00,Business,Cary,Cary,4.1,Meeting,Cary ➝ Cary,November,0 days 23:47:00,Tuesday,11,15,Afternoon
2016-11-22 15:51:00,2016-11-22 16:43:00,Business,Cary,Cary,12.7,Customer Visit,Cary ➝ Cary,November,0 days 23:08:00,Tuesday,11,15,Afternoon
2016-11-22 18:18:00,2016-11-22 18:28:00,Business,Cary,Morrisville,3.0,Meal/Entertain,Cary ➝ Morrisville,November,0 days 23:50:00,Tuesday,11,18,Evening
2016-11-22 21:02:00,2016-11-22 21:14:00,Business,Morrisville,Cary,3.5,Customer Visit,Morrisville ➝ Cary,November,0 days 23:48:00,Tuesday,11,21,Night
2016-11-23 15:34:00,2016-11-23 15:50:00,Business,Cary,Cary,5.9,Meal/Entertain,Cary ➝ Cary,November,0 days 23:44:00,Wednesday,11,15,Afternoon
2016-11-23 16:18:00,2016-11-23 16:29:00,Business,Cary,Cary,1.9,,Cary ➝ Cary,November,0 days 23:49:00,Wednesday,11,16,Afternoon
2016-11-23 16:49:00,2016-11-23 17:00:00,Business,Cary,Cary,3.3,,Cary ➝ Cary,November,0 days 23:49:00,Wednesday,11,16,Afternoon
2016-11-23 18:37:00,2016-11-23 18:47:00,Business,Cary,Cary,1.3,,Cary ➝ Cary,November,0 days 23:50:00,Wednesday,11,18,Evening
2016-11-25 11:47:00,2016-11-25 12:04:00,Business,Cary,Durham,10.3,Meeting,Cary ➝ Durham,November,0 days 23:43:00,Friday,11,11,Morning
2016-11-25 13:13:00,2016-11-25 13:31:00,Business,Durham,Cary,11.1,Meeting,Durham ➝ Cary,November,0 days 23:42:00,Friday,11,13,Afternoon
2016-11-26 15:54:00,2016-11-26 15:59:00,Business,Cary,Cary,1.4,,Cary ➝ Cary,November,0 days 23:55:00,Saturday,11,15,Afternoon
2016-11-26 17:00:00,2016-11-26 17:12:00,Business,Cary,Apex,5.1,Meeting,Cary ➝ Apex,November,0 days 23:48:00,Saturday,11,17,Evening
2016-11-26 17:36:00,2016-11-26 17:56:00,Business,Apex,Holly Springs,9.0,Meeting,Apex ➝ Holly Springs,November,0 days 23:40:00,Saturday,11,17,Evening
2016-11-26 18:29:00,2016-11-26 19:04:00,Business,Holly Springs,Cary,13.3,Between Offices,Holly Springs ➝ Cary,November,0 days 23:25:00,Saturday,11,18,Evening
2016-11-26 19:47:00,2016-11-26 19:54:00,Business,Cary,Cary,2.5,Errand/Supplies,Cary ➝ Cary,November,0 days 23:53:00,Saturday,11,19,Evening
2016-11-27 15:59:00,2016-11-27 16:06:00,Business,Cary,Morrisville,3.3,Meal/Entertain,Cary ➝ Morrisville,November,0 days 23:53:00,Sunday,11,15,Afternoon
2016-11-27 18:55:00,2016-11-27 19:09:00,Business,Morrisville,Cary,2.9,,Morrisville ➝ Cary,November,0 days 23:46:00,Sunday,11,18,Evening
2016-11-30 11:03:00,2016-11-30 11:34:00,Business,Cary,Raleigh,8.5,Customer Visit,Cary ➝ Raleigh,November,0 days 23:29:00,Wednesday,11,11,Morning
2016-11-30 11:53:00,2016-11-30 12:35:00,Business,Raleigh,Morrisville,6.7,Temporary Site,Raleigh ➝ Morrisville,November,0 days 23:18:00,Wednesday,11,11,Morning
2016-11-30 12:43:00,2016-11-30 12:53:00,Business,Morrisville,Cary,3.1,,Morrisville ➝ Cary,November,0 days 23:50:00,Wednesday,11,12,Afternoon
2016-12-01 07:44:00,2016-12-01 07:59:00,Business,Cary,Cary,5.5,Meeting,Cary ➝ Cary,December,0 days 23:45:00,Thursday,12,7,Morning
2016-12-01 08:37:00,2016-12-01 08:53:00,Business,Cary,Cary,5.5,Errand/Supplies,Cary ➝ Cary,December,0 days 23:44:00,Thursday,12,8,Morning
2016-12-01 18:00:00,2016-12-01 18:12:00,Business,Cary,Morrisville,2.9,Meal/Entertain,Cary ➝ Morrisville,December,0 days 23:48:00,Thursday,12,18,Evening
2016-12-01 20:36:00,2016-12-01 20:46:00,Business,Morrisville,Cary,2.9,Customer Visit,Morrisville ➝ Cary,December,0 days 23:50:00,Thursday,12,20,Evening
2016-12-02 12:12:00,2016-12-02 12:23:00,Business,Cary,Apex,5.1,Meal/Entertain,Cary ➝ Apex,December,0 days 23:49:00,Friday,12,12,Afternoon
2016-12-02 13:07:00,2016-12-02 13:22:00,Business,Apex,Cary,5.3,Customer Visit,Apex ➝ Cary,December,0 days 23:45:00,Friday,12,13,Afternoon
2016-12-02 20:41:00,2016-12-02 20:48:00,Business,Cary,Morrisville,3.3,Meal/Entertain,Cary ➝ Morrisville,December,0 days 23:53:00,Friday,12,20,Evening
2016-12-02 22:59:00,2016-12-02 23:07:00,Business,Morrisville,Cary,3.0,Customer Visit,Morrisville ➝ Cary,December,0 days 23:52:00,Friday,12,22,Night
2016-12-03 18:35:00,2016-12-03 18:56:00,Business,Cary,Wake Co.,6.6,Errand/Supplies,Cary ➝ Wake Co.,December,0 days 23:39:00,Saturday,12,18,Evening
2016-12-03 19:08:00,2016-12-03 19:15:00,Business,Wake Co.,Morrisville,1.8,,Wake Co. ➝ Morrisville,December,0 days 23:53:00,Saturday,12,19,Evening
2016-12-03 20:31:00,2016-12-03 20:41:00,Business,Morrisville,Cary,3.0,Customer Visit,Morrisville ➝ Cary,December,0 days 23:50:00,Saturday,12,20,Evening
2016-12-04 18:56:00,2016-12-04 19:03:00,Business,Cary,Morrisville,2.9,Meal/Entertain,Cary ➝ Morrisville,December,0 days 23:53:00,Sunday,12,18,Evening
2016-12-04 20:23:00,2016-12-04 20:34:00,Business,Morrisville,Cary,3.4,Customer Visit,Morrisville ➝ Cary,December,0 days 23:49:00,Sunday,12,20,Evening
2016-12-05 18:04:00,2016-12-05 18:17:00,Business,Cary,Cary,4.1,,Cary ➝ Cary,December,0 days 23:47:00,Monday,12,18,Evening
2016-12-05 19:22:00,2016-12-05 19:37:00,Business,Cary,Cary,3.8,Meal/Entertain,Cary ➝ Cary,December,0 days 23:45:00,Monday,12,19,Evening
2016-12-07 12:03:00,2016-12-07 12:32:00,Business,Cary,Cary,6.6,Meeting,Cary ➝ Cary,December,0 days 23:31:00,Wednesday,12,12,Afternoon
2016-12-07 12:35:00,2016-12-07 12:46:00,Business,Cary,Cary,4.0,Meeting,Cary ➝ Cary,December,0 days 23:49:00,Wednesday,12,12,Afternoon
2016-12-07 19:53:00,2016-12-07 20:13:00,Business,Cary,Cary,7.0,Customer Visit,Cary ➝ Cary,December,0 days 23:40:00,Wednesday,12,19,Evening
2016-12-07 21:13:00,2016-12-07 21:50:00,Business,Cary,Cary,6.9,Meal/Entertain,Cary ➝ Cary,December,0 days 23:23:00,Wednesday,12,21,Night
2016-12-08 14:19:00,2016-12-08 14:32:00,Business,Cary,Cary,3.4,Errand/Supplies,Cary ➝ Cary,December,0 days 23:47:00,Thursday,12,14,Afternoon
2016-12-08 14:53:00,2016-12-08 15:02:00,Business,Cary,Cary,3.4,Errand/Supplies,Cary ➝ Cary,December,0 days 23:51:00,Thursday,12,14,Afternoon
2016-12-08 19:22:00,2016-12-08 19:27:00,Business,Cary,Cary,2.0,Meeting,Cary ➝ Cary,December,0 days 23:55:00,Thursday,12,19,Evening
2016-12-08 21:26:00,2016-12-08 21:31:00,Business,Cary,Cary,2.0,Errand/Supplies,Cary ➝ Cary,December,0 days 23:55:00,Thursday,12,21,Night
2016-12-09 12:09:00,2016-12-09 12:24:00,Business,Cary,Apex,5.1,Errand/Supplies,Cary ➝ Apex,December,0 days 23:45:00,Friday,12,12,Afternoon
2016-12-09 13:15:00,2016-12-09 13:43:00,Business,Apex,Cary,8.8,Temporary Site,Apex ➝ Cary,December,0 days 23:32:00,Friday,12,13,Afternoon
2016-12-09 20:11:00,2016-12-09 20:34:00,Business,Cary,Cary,5.6,Meeting,Cary ➝ Cary,December,0 days 23:37:00,Friday,12,20,Evening
2016-12-09 22:03:00,2016-12-09 22:57:00,Business,Cary,Cary,18.9,Customer Visit,Cary ➝ Cary,December,0 days 23:06:00,Friday,12,22,Night
2016-12-10 12:43:00,2016-12-10 13:16:00,Business,Cary,Fuquay-Varina,15.6,Meeting,Cary ➝ Fuquay-Varina,December,0 days 23:27:00,Saturday,12,12,Afternoon
2016-12-10 14:42:00,2016-12-10 15:18:00,Business,Fuquay-Varina,Cary,15.6,Errand/Supplies,Fuquay-Varina ➝ Cary,December,0 days 23:24:00,Saturday,12,14,Afternoon
2016-12-10 18:17:00,2016-12-10 18:27:00,Business,Cary,Morrisville,3.0,Meal/Entertain,Cary ➝ Morrisville,December,0 days 23:50:00,Saturday,12,18,Evening
2016-12-10 22:09:00,2016-12-10 22:21:00,Business,Morrisville,Cary,3.1,Customer Visit,Morrisville ➝ Cary,December,0 days 23:48:00,Saturday,12,22,Night
2016-12-11 16:06:00,2016-12-11 16:16:00,Business,Cary,Morrisville,3.0,Meal/Entertain,Cary ➝ Morrisville,December,0 days 23:50:00,Sunday,12,16,Afternoon
2016-12-11 19:05:00,2016-12-11 19:15:00,Business,Morrisville,Cary,4.8,Errand/Supplies,Morrisville ➝ Cary,December,0 days 23:50:00,Sunday,12,19,Evening
2016-12-11 21:48:00,2016-12-11 21:56:00,Business,Cary,Cary,2.1,Errand/Supplies,Cary ➝ Cary,December,0 days 23:52:00,Sunday,12,21,Night
2016-12-12 13:22:00,2016-12-12 13:32:00,Business,Cary,Cary,3.1,Errand/Supplies,Cary ➝ Cary,December,0 days 23:50:00,Monday,12,13,Afternoon
2016-12-12 13:36:00,2016-12-12 13:51:00,Business,Cary,Apex,4.4,Meal/Entertain,Cary ➝ Apex,December,0 days 23:45:00,Monday,12,13,Afternoon
2016-12-12 14:26:00,2016-12-12 14:39:00,Business,Apex,Cary,4.7,Customer Visit,Apex ➝ Cary,December,0 days 23:47:00,Monday,12,14,Afternoon
2016-12-12 17:51:00,2016-12-12 18:01:00,Business,Cary,Morrisville,3.0,Meal/Entertain,Cary ➝ Morrisville,December,0 days 23:50:00,Monday,12,17,Evening
2016-12-12 20:48:00,2016-12-12 20:57:00,Business,Morrisville,Cary,3.0,Customer Visit,Morrisville ➝ Cary,December,0 days 23:51:00,Monday,12,20,Evening
2016-12-13 18:19:00,2016-12-13 18:29:00,Business,Cary,Cary,4.2,Errand/Supplies,Cary ➝ Cary,December,0 days 23:50:00,Tuesday,12,18,Evening
2016-12-13 20:20:00,2016-12-13 20:29:00,Business,Cary,Cary,4.1,Meal/Entertain,Cary ➝ Cary,December,0 days 23:51:00,Tuesday,12,20,Evening
2016-12-14 16:52:00,2016-12-14 17:10:00,Business,Cary,Cary,3.4,,Cary ➝ Cary,December,0 days 23:42:00,Wednesday,12,16,Afternoon
2016-12-14 17:22:00,2016-12-14 17:34:00,Business,Cary,Cary,3.3,,Cary ➝ Cary,December,0 days 23:48:00,Wednesday,12,17,Evening
2016-12-14 17:50:00,2016-12-14 18:00:00,Business,Cary,Morrisville,3.0,Meal/Entertain,Cary ➝ Morrisville,December,0 days 23:50:00,Wednesday,12,17,Evening
2016-12-14 20:24:00,2016-12-14 20:40:00,Business,Morrisville,Cary,3.1,Customer Visit,Morrisville ➝ Cary,December,0 days 23:44:00,Wednesday,12,20,Evening
2016-12-15 14:20:00,2016-12-15 14:54:00,Business,Cary,Morrisville,10.6,Meeting,Cary ➝ Morrisville,December,0 days 23:26:00,Thursday,12,14,Afternoon
2016-12-19 10:15:00,2016-12-19 10:34:00,Business,Islamabad,Rawalpindi,5.9,Temporary Site,Islamabad ➝ Rawalpindi,December,0 days 23:41:00,Monday,12,10,Morning
2016-12-19 16:50:00,2016-12-19 17:09:00,Business,Rawalpindi,Islamabad,7.2,Customer Visit,Rawalpindi ➝ Islamabad,December,0 days 23:41:00,Monday,12,16,Afternoon
2016-12-20 10:30:00,2016-12-20 10:48:00,Business,Rawalpindi,Rawalpindi,3.3,Errand/Supplies,Rawalpindi ➝ Rawalpindi,December,0 days 23:42:00,Tuesday,12,10,Morning
2016-12-20 16:14:00,2016-12-20 16:24:00,Business,Islamabad,Islamabad,1.8,Errand/Supplies,Islamabad ➝ Islamabad,December,0 days 23:50:00,Tuesday,12,16,Afternoon
2016-12-20 16:56:00,2016-12-20 17:07:00,Business,Islamabad,Islamabad,1.4,Errand/Supplies,Islamabad ➝ Islamabad,December,0 days 23:49:00,Tuesday,12,16,Afternoon
2016-12-21 17:45:00,2016-12-21 17:54:00,Business,Islamabad,Islamabad,2.1,Meeting,Islamabad ➝ Islamabad,December,0 days 23:51:00,Wednesday,12,17,Evening
2016-12-22 21:41:00,2016-12-22 21:53:00,Business,Lahore,Lahore,2.1,Meal/Entertain,Lahore ➝ Lahore,December,0 days 23:48:00,Thursday,12,21,Night
2016-12-22 23:27:00,2016-12-22 23:32:00,Business,Lahore,Lahore,2.1,Customer Visit,Lahore ➝ Lahore,December,0 days 23:55:00,Thursday,12,23,Night
2016-12-23 09:21:00,2016-12-23 09:41:00,Business,Lahore,Lahore,3.0,Meeting,Lahore ➝ Lahore,December,0 days 23:40:00,Friday,12,9,Morning
2016-12-24 10:34:00,2016-12-24 10:53:00,Business,Lahore,Lahore,5.3,Meal/Entertain,Lahore ➝ Lahore,December,0 days 23:41:00,Saturday,12,10,Morning
2016-12-24 12:51:00,2016-12-24 12:53:00,Business,Lahore,Lahore,1.6,Errand/Supplies,Lahore ➝ Lahore,December,0 days 23:58:00,Saturday,12,12,Afternoon
2016-12-24 13:08:00,2016-12-24 13:29:00,Business,Lahore,Lahore,3.6,Errand/Supplies,Lahore ➝ Lahore,December,0 days 23:39:00,Saturday,12,13,Afternoon
2016-12-24 17:12:00,2016-12-24 17:27:00,Business,Lahore,Lahore,1.7,Errand/Supplies,Lahore ➝ Lahore,December,0 days 23:45:00,Saturday,12,17,Evening
2016-12-24 19:12:00,2016-12-24 19:27:00,Business,Lahore,Lahore,2.9,Meal/Entertain,Lahore ➝ Lahore,December,0 days 23:45:00,Saturday,12,19,Evening
2016-12-24 22:04:00,2016-12-24 22:09:00,Business,Lahore,Lahore,0.6,Errand/Supplies,Lahore ➝ Lahore,December,0 days 23:55:00,Saturday,12,22,Night
2016-12-25 00:10:00,2016-12-25 00:14:00,Business,Lahore,Lahore,0.6,Errand/Supplies,Lahore ➝ Lahore,December,0 days 23:56:00,Sunday,12,0,Night
2016-12-25 19:15:00,2016-12-25 19:26:00,Business,Lahore,Lahore,2.3,Meal/Entertain,Lahore ➝ Lahore,December,0 days 23:49:00,Sunday,12,19,Evening
2016-12-25 21:58:00,2016-12-25 22:04:00,Business,Lahore,Lahore,2.3,Meal/Entertain,Lahore ➝ Lahore,December,0 days 23:54:00,Sunday,12,21,Night
2016-12-26 08:30:00,2016-12-26 08:41:00,Business,Lahore,Lahore,3.2,Meal/Entertain,Lahore ➝ Lahore,December,0 days 23:49:00,Monday,12,8,Morning
2016-12-26 09:05:00,2016-12-26 09:19:00,Business,Lahore,Lahore,6.2,Customer Visit,Lahore ➝ Lahore,December,0 days 23:46:00,Monday,12,9,Morning
2016-12-26 10:15:00,2016-12-26 10:36:00,Business,Lahore,Lahore,7.7,Customer Visit,Lahore ➝ Lahore,December,0 days 23:39:00,Monday,12,10,Morning
2016-12-26 11:29:00,2016-12-26 11:42:00,Business,Lahore,Lahore,3.8,Customer Visit,Lahore ➝ Lahore,December,0 days 23:47:00,Monday,12,11,Morning
2016-12-27 07:02:00,2016-12-27 07:14:00,Business,Karachi,Karachi,4.9,Temporary Site,Karachi ➝ Karachi,December,0 days 23:48:00,Tuesday,12,7,Morning
2016-12-27 08:37:00,2016-12-27 08:59:00,Business,Karachi,Karachi,5.0,Meal/Entertain,Karachi ➝ Karachi,December,0 days 23:38:00,Tuesday,12,8,Morning
2016-12-27 12:53:00,2016-12-27 12:57:00,Business,Karachi,Karachi,0.6,Meal/Entertain,Karachi ➝ Karachi,December,0 days 23:56:00,Tuesday,12,12,Afternoon
2016-12-27 19:19:00,2016-12-27 19:50:00,Business,Karachi,Karachi,5.5,Customer Visit,Karachi ➝ Karachi,December,0 days 23:29:00,Tuesday,12,19,Evening
2016-12-28 13:53:00,2016-12-28 14:01:00,Business,Karachi,Karachi,2.0,Errand/Supplies,Karachi ➝ Karachi,December,0 days 23:52:00,Wednesday,12,13,Afternoon
2016-12-28 18:33:00,2016-12-28 18:56:00,Business,Karachi,Karachi,3.8,Errand/Supplies,Karachi ➝ Karachi,December,0 days 23:37:00,Wednesday,12,18,Evening
2016-12-28 22:44:00,2016-12-28 23:18:00,Business,Karachi,Karachi,5.1,Errand/Supplies,Karachi ➝ Karachi,December,0 days 23:26:00,Wednesday,12,22,Night
2016-12-29 00:49:00,2016-12-29 01:06:00,Business,Karachi,Karachi,3.8,Errand/Supplies,Karachi ➝ Karachi,December,0 days 23:43:00,Thursday,12,0,Night
2016-12-29 12:25:00,2016-12-29 12:33:00,Business,Karachi,Karachi,1.4,Errand/Supplies,Karachi ➝ Karachi,December,0 days 23:52:00,Thursday,12,12,Afternoon
2016-12-29 13:17:00,2016-12-29 13:24:00,Business,Karachi,Karachi,1.1,Errand/Supplies,Karachi ➝ Karachi,December,0 days 23:53:00,Thursday,12,13,Afternoon
2016-12-29 13:56:00,2016-12-29 14:11:00,Business,Karachi,Karachi,4.1,Airport/Travel,Karachi ➝ Karachi,December,0 days 23:45:00,Thursday,12,13,Afternoon
2016-12-29 14:42:00,2016-12-29 14:58:00,Business,Karachi,Karachi,6.1,Between Offices,Karachi ➝ Karachi,December,0 days 23:44:00,Thursday,12,14,Afternoon
2016-12-29 15:05:00,2016-12-29 15:16:00,Business,Karachi,Karachi,1.3,Errand/Supplies,Karachi ➝ Karachi,December,0 days 23:49:00,Thursday,12,15,Afternoon
2016-12-29 20:15:00,2016-12-29 20:45:00,Business,Karachi,Karachi,7.2,Meeting,Karachi ➝ Karachi,December,0 days 23:30:00,Thursday,12,20,Evening
2016-12-30 10:15:00,2016-12-30 10:33:00,Business,Karachi,Karachi,2.8,Errand/Supplies,Karachi ➝ Karachi,December,0 days 23:42:00,Friday,12,10,Morning
2016-12-30 11:31:00,2016-12-30 11:56:00,Business,Karachi,Karachi,2.9,Errand/Supplies,Karachi ➝ Karachi,December,0 days 23:35:00,Friday,12,11,Morning
2016-12-30 15:41:00,2016-12-30 16:03:00,Business,Karachi,Karachi,4.6,Errand/Supplies,Karachi ➝ Karachi,December,0 days 23:38:00,Friday,12,15,Afternoon
2016-12-30 16:45:00,2016-12-30 17:08:00,Business,Karachi,Karachi,4.6,Meeting,Karachi ➝ Karachi,December,0 days 23:37:00,Friday,12,16,Afternoon
2016-12-30 23:06:00,2016-12-30 23:10:00,Business,Karachi,Karachi,0.8,Customer Visit,Karachi ➝ Karachi,December,0 days 23:56:00,Friday,12,23,Night
2016-12-31 01:07:00,2016-12-31 01:14:00,Business,Karachi,Karachi,0.7,Meeting,Karachi ➝ Karachi,December,0 days 23:53:00,Saturday,12,1,Night
